image,label
video_20260507_164640_frame_00000654_10899ms.png,2026-05-07 16:46:44.887
video_20260507_164640_frame_00000655_10915ms.png,2026-05-07 16:46:44.903
video_20260507_164640_frame_00000656_10932ms.png,2026-05-07 16:46:44.920
video_20260507_164640_frame_00000657_10949ms.png,2026-05-07 16:46:44.937
video_20260507_164640_frame_00000658_10965ms.png,2026-05-07 16:46:44.953
video_20260507_164640_frame_00000659_10982ms.png,2026-05-07 16:46:44.970
video_20260507_164640_frame_00000660_10999ms.png,2026-05-07 16:46:44.987
video_20260507_164640_frame_00000677_11282ms.png,2026-05-07 16:46:45.270
video_20260507_164640_frame_00000678_11299ms.png,2026-05-07 16:46:45.287
video_20260507_164640_frame_00000679_11315ms.png,2026-05-07 16:46:45.303
video_20260507_164640_frame_00000680_11332ms.png,2026-05-07 16:46:45.320
video_20260507_164640_frame_00000681_11349ms.png,2026-05-07 16:46:45.337
video_20260507_164640_frame_00000682_11365ms.png,2026-05-07 16:46:45.353
video_20260507_164640_frame_00000683_11382ms.png,2026-05-07 16:46:45.370
video_20260507_164640_frame_00000684_11399ms.png,2026-05-07 16:46:45.387
video_20260507_164640_frame_00000685_11415ms.png,2026-05-07 16:46:45.403
video_20260507_164640_frame_00000686_11432ms.png,2026-05-07 16:46:45.420
video_20260507_164640_frame_00000687_11449ms.png,2026-05-07 16:46:45.437
video_20260507_164640_frame_00000688_11465ms.png,2026-05-07 16:46:45.453
video_20260507_164640_frame_00000689_11482ms.png,2026-05-07 16:46:45.470
video_20260507_164640_frame_00000690_11499ms.png,2026-05-07 16:46:45.487
video_20260507_164640_frame_00000691_11515ms.png,2026-05-07 16:46:45.503
video_20260507_164640_frame_00000692_11532ms.png,2026-05-07 16:46:45.520
video_20260507_164640_frame_00000693_11549ms.png,2026-05-07 16:46:45.537
video_20260507_164640_frame_00000694_11565ms.png,2026-05-07 16:46:45.553
video_20260507_164640_frame_00000695_11582ms.png,2026-05-07 16:46:45.570
video_20260507_164640_frame_00000696_11599ms.png,2026-05-07 16:46:45.587
video_20260507_164640_frame_00000697_11615ms.png,2026-05-07 16:46:45.603
video_20260507_164640_frame_00000698_11632ms.png,2026-05-07 16:46:45.620
video_20260507_164640_frame_00000699_11649ms.png,2026-05-07 16:46:45.637
video_20260507_164640_frame_00000700_11665ms.png,2026-05-07 16:46:45.653
video_20260507_164640_frame_00000701_11682ms.png,2026-05-07 16:46:45.670
video_20260507_164640_frame_00000702_11699ms.png,2026-05-07 16:46:45.687
video_20260507_164640_frame_00000703_11715ms.png,2026-05-07 16:46:45.703
video_20260507_164640_frame_00000704_11732ms.png,2026-05-07 16:46:45.720
video_20260507_164640_frame_00000705_11749ms.png,2026-05-07 16:46:45.737
video_20260507_164640_frame_00000706_11765ms.png,2026-05-07 16:46:45.753
video_20260507_164640_frame_00000707_11782ms.png,2026-05-07 16:46:45.770
video_20260507_164640_frame_00000708_11799ms.png,2026-05-07 16:46:45.787
video_20260507_164640_frame_00000709_11815ms.png,2026-05-07 16:46:45.803
video_20260507_164640_frame_00000710_11832ms.png,2026-05-07 16:46:45.820
video_20260507_164640_frame_00000711_11849ms.png,2026-05-07 16:46:45.837
video_20260507_164640_frame_00000712_11865ms.png,2026-05-07 16:46:45.853
video_20260507_164640_frame_00000713_11882ms.png,2026-05-07 16:46:45.870
video_20260507_164640_frame_00000714_11899ms.png,2026-05-07 16:46:45.887
video_20260507_164640_frame_00000715_11915ms.png,2026-05-07 16:46:45.903
video_20260507_164640_frame_00000716_11932ms.png,2026-05-07 16:46:45.920
video_20260507_164640_frame_00000717_11949ms.png,2026-05-07 16:46:45.937
video_20260507_164640_frame_00000718_11965ms.png,2026-05-07 16:46:45.953
video_20260507_164640_frame_00000719_11982ms.png,2026-05-07 16:46:45.970
video_20260507_164640_frame_00000720_11999ms.png,2026-05-07 16:46:45.987
video_20260507_164640_frame_00000721_12015ms.png,2026-05-07 16:46:46.003
video_20260507_164640_frame_00000722_12032ms.png,2026-05-07 16:46:46.020
video_20260507_164640_frame_00000723_12049ms.png,2026-05-07 16:46:46.037
video_20260507_164640_frame_00000724_12065ms.png,2026-05-07 16:46:46.053
video_20260507_164640_frame_00000725_12082ms.png,2026-05-07 16:46:46.070
video_20260507_164640_frame_00000726_12099ms.png,2026-05-07 16:46:46.087
video_20260507_164640_frame_00000727_12115ms.png,2026-05-07 16:46:46.103
video_20260507_164640_frame_00000728_12132ms.png,2026-05-07 16:46:46.120
video_20260507_164640_frame_00000729_12149ms.png,2026-05-07 16:46:46.137
video_20260507_164640_frame_00000730_12165ms.png,2026-05-07 16:46:46.153
video_20260507_164640_frame_00000731_12182ms.png,2026-05-07 16:46:46.170
video_20260507_164640_frame_00000732_12199ms.png,2026-05-07 16:46:46.187
video_20260507_164640_frame_00000733_12215ms.png,2026-05-07 16:46:46.203
video_20260507_164640_frame_00000734_12232ms.png,2026-05-07 16:46:46.220
video_20260507_164640_frame_00000735_12249ms.png,2026-05-07 16:46:46.237
video_20260507_164640_frame_00000736_12265ms.png,2026-05-07 16:46:46.253
video_20260507_164640_frame_00000737_12282ms.png,2026-05-07 16:46:46.270
video_20260507_164640_frame_00000738_12299ms.png,2026-05-07 16:46:46.287
video_20260507_164640_frame_00000739_12315ms.png,2026-05-07 16:46:46.303
video_20260507_164640_frame_00000740_12332ms.png,2026-05-07 16:46:46.320
video_20260507_164640_frame_00000741_12349ms.png,2026-05-07 16:46:46.337
video_20260507_164640_frame_00000742_12365ms.png,2026-05-07 16:46:46.353
video_20260507_164640_frame_00000743_12382ms.png,2026-05-07 16:46:46.370
video_20260507_164640_frame_00000744_12399ms.png,2026-05-07 16:46:46.387
video_20260507_164640_frame_00000745_12415ms.png,2026-05-07 16:46:46.403
video_20260507_164640_frame_00000746_12432ms.png,2026-05-07 16:46:46.420
video_20260507_164640_frame_00000747_12449ms.png,2026-05-07 16:46:46.437
video_20260507_164640_frame_00000748_12465ms.png,2026-05-07 16:46:46.453
video_20260507_164640_frame_00000750_12499ms.png,2026-05-07 16:46:46.487
video_20260507_164640_frame_00000751_12515ms.png,2026-05-07 16:46:46.503
video_20260507_164640_frame_00000752_12532ms.png,2026-05-07 16:46:46.520
video_20260507_164640_frame_00000753_12549ms.png,2026-05-07 16:46:46.537
video_20260507_164640_frame_00000754_12565ms.png,2026-05-07 16:46:46.553
video_20260507_164640_frame_00000759_12649ms.png,2026-05-07 16:46:46.637
video_20260507_164640_frame_00000760_12665ms.png,2026-05-07 16:46:46.653
video_20260507_164640_frame_00000761_12682ms.png,2026-05-07 16:46:46.670
video_20260507_164640_frame_00000762_12699ms.png,2026-05-07 16:46:46.687
video_20260507_164640_frame_00000763_12715ms.png,2026-05-07 16:46:46.703
video_20260507_164640_frame_00000764_12732ms.png,2026-05-07 16:46:46.720
video_20260507_164640_frame_00000765_12749ms.png,2026-05-07 16:46:46.737
video_20260507_164640_frame_00000766_12765ms.png,2026-05-07 16:46:46.753
video_20260507_164640_frame_00000767_12782ms.png,2026-05-07 16:46:46.770
video_20260507_164640_frame_00000768_12799ms.png,2026-05-07 16:46:46.787
video_20260507_164640_frame_00000769_12815ms.png,2026-05-07 16:46:46.803
video_20260507_164640_frame_00000770_12832ms.png,2026-05-07 16:46:46.820
video_20260507_164640_frame_00000771_12849ms.png,2026-05-07 16:46:46.837
video_20260507_164640_frame_00000772_12865ms.png,2026-05-07 16:46:46.853
video_20260507_164640_frame_00000773_12882ms.png,2026-05-07 16:46:46.870
video_20260507_164640_frame_00000774_12899ms.png,2026-05-07 16:46:46.887
video_20260507_164640_frame_00000775_12915ms.png,2026-05-07 16:46:46.903
video_20260507_164640_frame_00000776_12932ms.png,2026-05-07 16:46:46.920
video_20260507_164640_frame_00000777_12949ms.png,2026-05-07 16:46:46.937
video_20260507_164640_frame_00000778_12965ms.png,2026-05-07 16:46:46.953
video_20260507_164640_frame_00000779_12982ms.png,2026-05-07 16:46:46.970
video_20260507_164640_frame_00000780_12999ms.png,2026-05-07 16:46:46.987
video_20260507_164640_frame_00000781_13015ms.png,2026-05-07 16:46:47.003
video_20260507_164640_frame_00000782_13032ms.png,2026-05-07 16:46:47.020
video_20260507_164640_frame_00000783_13049ms.png,2026-05-07 16:46:47.037
video_20260507_164640_frame_00000784_13065ms.png,2026-05-07 16:46:47.053
video_20260507_164640_frame_00000785_13082ms.png,2026-05-07 16:46:47.070
video_20260507_164640_frame_00000786_13099ms.png,2026-05-07 16:46:47.087
video_20260507_164640_frame_00000787_13115ms.png,2026-05-07 16:46:47.103
video_20260507_164640_frame_00000788_13132ms.png,2026-05-07 16:46:47.120
video_20260507_164640_frame_00000789_13149ms.png,2026-05-07 16:46:47.137
video_20260507_164640_frame_00000790_13165ms.png,2026-05-07 16:46:47.153
video_20260507_164640_frame_00000791_13182ms.png,2026-05-07 16:46:47.170
video_20260507_164640_frame_00000792_13199ms.png,2026-05-07 16:46:47.187
video_20260507_164640_frame_00000793_13215ms.png,2026-05-07 16:46:47.203
video_20260507_164640_frame_00000794_13232ms.png,2026-05-07 16:46:47.220
video_20260507_164640_frame_00000795_13249ms.png,2026-05-07 16:46:47.237
video_20260507_164640_frame_00000796_13265ms.png,2026-05-07 16:46:47.253
video_20260507_164640_frame_00000797_13282ms.png,2026-05-07 16:46:47.270
video_20260507_164640_frame_00000798_13299ms.png,2026-05-07 16:46:47.287
video_20260507_164640_frame_00000799_13315ms.png,2026-05-07 16:46:47.303
video_20260507_164640_frame_00000800_13332ms.png,2026-05-07 16:46:47.320
video_20260507_164640_frame_00000801_13349ms.png,2026-05-07 16:46:47.337
video_20260507_164640_frame_00000802_13365ms.png,2026-05-07 16:46:47.353
video_20260507_164640_frame_00000803_13382ms.png,2026-05-07 16:46:47.370
video_20260507_164640_frame_00000804_13398ms.png,2026-05-07 16:46:47.386
video_20260507_164640_frame_00000805_13415ms.png,2026-05-07 16:46:47.403
video_20260507_164640_frame_00000806_13432ms.png,2026-05-07 16:46:47.420
video_20260507_164640_frame_00000807_13448ms.png,2026-05-07 16:46:47.436
video_20260507_164640_frame_00000808_13465ms.png,2026-05-07 16:46:47.453
video_20260507_164640_frame_00000809_13482ms.png,2026-05-07 16:46:47.470
video_20260507_164640_frame_00000810_13498ms.png,2026-05-07 16:46:47.486
video_20260507_164640_frame_00000811_13515ms.png,2026-05-07 16:46:47.503
video_20260507_164640_frame_00000812_13532ms.png,2026-05-07 16:46:47.520
video_20260507_164640_frame_00000813_13548ms.png,2026-05-07 16:46:47.536
video_20260507_164640_frame_00000814_13565ms.png,2026-05-07 16:46:47.553
video_20260507_164640_frame_00000815_13582ms.png,2026-05-07 16:46:47.570
video_20260507_164640_frame_00000816_13598ms.png,2026-05-07 16:46:47.586
video_20260507_164640_frame_00000817_13615ms.png,2026-05-07 16:46:47.603
video_20260507_164640_frame_00000818_13632ms.png,2026-05-07 16:46:47.620
video_20260507_164640_frame_00000819_13648ms.png,2026-05-07 16:46:47.636
video_20260507_164640_frame_00000820_13665ms.png,2026-05-07 16:46:47.653
video_20260507_164640_frame_00000821_13682ms.png,2026-05-07 16:46:47.670
video_20260507_164640_frame_00000822_13698ms.png,2026-05-07 16:46:47.686
video_20260507_164640_frame_00000823_13715ms.png,2026-05-07 16:46:47.703
video_20260507_164640_frame_00000824_13732ms.png,2026-05-07 16:46:47.720
video_20260507_164640_frame_00000825_13748ms.png,2026-05-07 16:46:47.736
video_20260507_164640_frame_00000826_13765ms.png,2026-05-07 16:46:47.753
video_20260507_164640_frame_00000827_13782ms.png,2026-05-07 16:46:47.770
video_20260507_164640_frame_00000828_13798ms.png,2026-05-07 16:46:47.786
video_20260507_164640_frame_00000829_13815ms.png,2026-05-07 16:46:47.803
video_20260507_164640_frame_00000830_13832ms.png,2026-05-07 16:46:47.820
video_20260507_164640_frame_00000831_13848ms.png,2026-05-07 16:46:47.836
video_20260507_164640_frame_00000832_13865ms.png,2026-05-07 16:46:47.853
video_20260507_164640_frame_00000833_13882ms.png,2026-05-07 16:46:47.870
video_20260507_164640_frame_00000834_13898ms.png,2026-05-07 16:46:47.886
video_20260507_164640_frame_00000835_13915ms.png,2026-05-07 16:46:47.903
video_20260507_164640_frame_00000836_13932ms.png,2026-05-07 16:46:47.920
video_20260507_164640_frame_00000837_13948ms.png,2026-05-07 16:46:47.936
video_20260507_164640_frame_00000838_13965ms.png,2026-05-07 16:46:47.953
video_20260507_164640_frame_00000839_13982ms.png,2026-05-07 16:46:47.970
video_20260507_164640_frame_00000840_13998ms.png,2026-05-07 16:46:47.986
video_20260507_164640_frame_00000841_14015ms.png,2026-05-07 16:46:48.003
video_20260507_164640_frame_00000842_14032ms.png,2026-05-07 16:46:48.020
video_20260507_164640_frame_00000843_14048ms.png,2026-05-07 16:46:48.036
video_20260507_164640_frame_00000844_14065ms.png,2026-05-07 16:46:48.053
video_20260507_164640_frame_00000845_14082ms.png,2026-05-07 16:46:48.070
video_20260507_164640_frame_00000846_14098ms.png,2026-05-07 16:46:48.086
video_20260507_164640_frame_00000847_14115ms.png,2026-05-07 16:46:48.103
video_20260507_164640_frame_00000848_14132ms.png,2026-05-07 16:46:48.120
video_20260507_164640_frame_00000849_14148ms.png,2026-05-07 16:46:48.136
video_20260507_164640_frame_00000850_14165ms.png,2026-05-07 16:46:48.153
video_20260507_164640_frame_00000851_14182ms.png,2026-05-07 16:46:48.170
video_20260507_164640_frame_00000852_14198ms.png,2026-05-07 16:46:48.186
video_20260507_164640_frame_00000853_14215ms.png,2026-05-07 16:46:48.203
video_20260507_164640_frame_00000854_14232ms.png,2026-05-07 16:46:48.220
video_20260507_164640_frame_00000855_14248ms.png,2026-05-07 16:46:48.236
video_20260507_164640_frame_00000856_14265ms.png,2026-05-07 16:46:48.253
video_20260507_164640_frame_00000857_14282ms.png,2026-05-07 16:46:48.270
video_20260507_164640_frame_00000858_14298ms.png,2026-05-07 16:46:48.286
video_20260507_164640_frame_00000859_14315ms.png,2026-05-07 16:46:48.303
video_20260507_164640_frame_00000860_14332ms.png,2026-05-07 16:46:48.320
video_20260507_164640_frame_00000861_14348ms.png,2026-05-07 16:46:48.336
video_20260507_164640_frame_00000862_14365ms.png,2026-05-07 16:46:48.353
video_20260507_164640_frame_00000863_14382ms.png,2026-05-07 16:46:48.370
video_20260507_164640_frame_00000864_14398ms.png,2026-05-07 16:46:48.386
video_20260507_164640_frame_00000865_14415ms.png,2026-05-07 16:46:48.403
video_20260507_164640_frame_00000866_14432ms.png,2026-05-07 16:46:48.420
video_20260507_164640_frame_00000867_14448ms.png,2026-05-07 16:46:48.436
video_20260507_164640_frame_00000868_14465ms.png,2026-05-07 16:46:48.453
video_20260507_164640_frame_00000869_14482ms.png,2026-05-07 16:46:48.470
video_20260507_164640_frame_00000870_14498ms.png,2026-05-07 16:46:48.486
video_20260507_164640_frame_00000871_14515ms.png,2026-05-07 16:46:48.503
video_20260507_164640_frame_00000872_14532ms.png,2026-05-07 16:46:48.520
video_20260507_164640_frame_00000873_14548ms.png,2026-05-07 16:46:48.536
video_20260507_164640_frame_00000874_14565ms.png,2026-05-07 16:46:48.553
video_20260507_164640_frame_00000875_14582ms.png,2026-05-07 16:46:48.570
video_20260507_164640_frame_00000876_14598ms.png,2026-05-07 16:46:48.586
video_20260507_164640_frame_00000877_14615ms.png,2026-05-07 16:46:48.603
video_20260507_164640_frame_00000878_14632ms.png,2026-05-07 16:46:48.620
video_20260507_164640_frame_00000879_14648ms.png,2026-05-07 16:46:48.636
video_20260507_164640_frame_00000880_14665ms.png,2026-05-07 16:46:48.653
video_20260507_164640_frame_00000881_14682ms.png,2026-05-07 16:46:48.670
video_20260507_164640_frame_00000882_14698ms.png,2026-05-07 16:46:48.686
video_20260507_164640_frame_00000883_14715ms.png,2026-05-07 16:46:48.703
video_20260507_164640_frame_00000884_14732ms.png,2026-05-07 16:46:48.720
video_20260507_164640_frame_00000885_14748ms.png,2026-05-07 16:46:48.736
video_20260507_164640_frame_00000886_14765ms.png,2026-05-07 16:46:48.753
video_20260507_164640_frame_00000887_14782ms.png,2026-05-07 16:46:48.770
video_20260507_164640_frame_00000888_14798ms.png,2026-05-07 16:46:48.786
video_20260507_164640_frame_00000889_14815ms.png,2026-05-07 16:46:48.803
video_20260507_164640_frame_00000890_14832ms.png,2026-05-07 16:46:48.820
video_20260507_164640_frame_00000891_14848ms.png,2026-05-07 16:46:48.836
video_20260507_164640_frame_00000892_14865ms.png,2026-05-07 16:46:48.853
video_20260507_164640_frame_00000893_14882ms.png,2026-05-07 16:46:48.870
video_20260507_164640_frame_00000894_14898ms.png,2026-05-07 16:46:48.886
video_20260507_164640_frame_00000895_14915ms.png,2026-05-07 16:46:48.903
video_20260507_164640_frame_00000896_14932ms.png,2026-05-07 16:46:48.920
video_20260507_164640_frame_00000897_14948ms.png,2026-05-07 16:46:48.936
video_20260507_164640_frame_00000898_14965ms.png,2026-05-07 16:46:48.953
video_20260507_164640_frame_00000899_14982ms.png,2026-05-07 16:46:48.970
video_20260507_164640_frame_00000900_14998ms.png,2026-05-07 16:46:48.986
video_20260507_164640_frame_00000901_15015ms.png,2026-05-07 16:46:49.003
video_20260507_164640_frame_00000902_15032ms.png,2026-05-07 16:46:49.020
video_20260507_164640_frame_00000903_15048ms.png,2026-05-07 16:46:49.036
video_20260507_164640_frame_00000904_15065ms.png,2026-05-07 16:46:49.053
video_20260507_164640_frame_00000905_15082ms.png,2026-05-07 16:46:49.070
video_20260507_164640_frame_00000906_15098ms.png,2026-05-07 16:46:49.086
video_20260507_164640_frame_00000907_15115ms.png,2026-05-07 16:46:49.103
video_20260507_164640_frame_00000908_15132ms.png,2026-05-07 16:46:49.120
video_20260507_164640_frame_00000909_15148ms.png,2026-05-07 16:46:49.136
video_20260507_164640_frame_00000910_15165ms.png,2026-05-07 16:46:49.153
video_20260507_164640_frame_00000911_15182ms.png,2026-05-07 16:46:49.170
video_20260507_164640_frame_00000912_15198ms.png,2026-05-07 16:46:49.186
video_20260507_164640_frame_00000913_15215ms.png,2026-05-07 16:46:49.203
video_20260507_164640_frame_00000914_15232ms.png,2026-05-07 16:46:49.220
video_20260507_164640_frame_00000915_15248ms.png,2026-05-07 16:46:49.236
video_20260507_164640_frame_00000916_15265ms.png,2026-05-07 16:46:49.253
video_20260507_164640_frame_00000917_15282ms.png,2026-05-07 16:46:49.270
video_20260507_164640_frame_00000918_15298ms.png,2026-05-07 16:46:49.286
video_20260507_164640_frame_00000919_15315ms.png,2026-05-07 16:46:49.303
video_20260507_164640_frame_00000920_15332ms.png,2026-05-07 16:46:49.320
video_20260507_164640_frame_00000921_15348ms.png,2026-05-07 16:46:49.336
video_20260507_164640_frame_00000922_15365ms.png,2026-05-07 16:46:49.353
video_20260507_164640_frame_00000923_15382ms.png,2026-05-07 16:46:49.370
video_20260507_164640_frame_00000924_15398ms.png,2026-05-07 16:46:49.386
video_20260507_164640_frame_00000925_15415ms.png,2026-05-07 16:46:49.403
video_20260507_164640_frame_00000926_15432ms.png,2026-05-07 16:46:49.420
video_20260507_164640_frame_00000927_15448ms.png,2026-05-07 16:46:49.436
video_20260507_164640_frame_00000928_15465ms.png,2026-05-07 16:46:49.453
video_20260507_164640_frame_00000929_15482ms.png,2026-05-07 16:46:49.470
video_20260507_164640_frame_00000930_15498ms.png,2026-05-07 16:46:49.486
video_20260507_164640_frame_00000931_15515ms.png,2026-05-07 16:46:49.503
video_20260507_164640_frame_00000932_15532ms.png,2026-05-07 16:46:49.520
video_20260507_164640_frame_00000933_15548ms.png,2026-05-07 16:46:49.536
video_20260507_164640_frame_00000934_15565ms.png,2026-05-07 16:46:49.553
video_20260507_164640_frame_00000935_15582ms.png,2026-05-07 16:46:49.570
video_20260507_164640_frame_00000936_15598ms.png,2026-05-07 16:46:49.586
video_20260507_164640_frame_00000937_15615ms.png,2026-05-07 16:46:49.603
video_20260507_164640_frame_00000938_15632ms.png,2026-05-07 16:46:49.620
video_20260507_164640_frame_00000939_15648ms.png,2026-05-07 16:46:49.636
video_20260507_164640_frame_00000940_15665ms.png,2026-05-07 16:46:49.653
video_20260507_164640_frame_00000941_15682ms.png,2026-05-07 16:46:49.670
video_20260507_164640_frame_00000942_15698ms.png,2026-05-07 16:46:49.686
video_20260507_164640_frame_00000943_15715ms.png,2026-05-07 16:46:49.703
video_20260507_164640_frame_00000944_15732ms.png,2026-05-07 16:46:49.720
video_20260507_164640_frame_00000945_15748ms.png,2026-05-07 16:46:49.736
video_20260507_164640_frame_00000946_15765ms.png,2026-05-07 16:46:49.753
video_20260507_164640_frame_00000947_15782ms.png,2026-05-07 16:46:49.770
video_20260507_164640_frame_00000948_15798ms.png,2026-05-07 16:46:49.786
video_20260507_164640_frame_00000949_15815ms.png,2026-05-07 16:46:49.803
video_20260507_164640_frame_00000950_15832ms.png,2026-05-07 16:46:49.820
video_20260507_164640_frame_00000951_15848ms.png,2026-05-07 16:46:49.836
video_20260507_164640_frame_00000952_15865ms.png,2026-05-07 16:46:49.853
video_20260507_164640_frame_00000953_15882ms.png,2026-05-07 16:46:49.870
video_20260507_164640_frame_00000954_15898ms.png,2026-05-07 16:46:49.886
video_20260507_164640_frame_00000955_15915ms.png,2026-05-07 16:46:49.903
video_20260507_164640_frame_00000956_15932ms.png,2026-05-07 16:46:49.920
video_20260507_164640_frame_00000957_15948ms.png,2026-05-07 16:46:49.936
video_20260507_164640_frame_00000958_15965ms.png,2026-05-07 16:46:49.953
video_20260507_164640_frame_00000959_15982ms.png,2026-05-07 16:46:49.970
video_20260507_164640_frame_00000960_15998ms.png,2026-05-07 16:46:49.986
video_20260507_164640_frame_00000961_16015ms.png,2026-05-07 16:46:50.003
video_20260507_164640_frame_00000962_16032ms.png,2026-05-07 16:46:50.020
video_20260507_164640_frame_00000963_16048ms.png,2026-05-07 16:46:50.036
video_20260507_164640_frame_00000964_16065ms.png,2026-05-07 16:46:50.053
video_20260507_164640_frame_00000965_16082ms.png,2026-05-07 16:46:50.070
video_20260507_164640_frame_00000966_16098ms.png,2026-05-07 16:46:50.086
video_20260507_164640_frame_00000967_16115ms.png,2026-05-07 16:46:50.103
video_20260507_164640_frame_00000968_16132ms.png,2026-05-07 16:46:50.120
video_20260507_164640_frame_00000969_16148ms.png,2026-05-07 16:46:50.136
video_20260507_164640_frame_00000970_16165ms.png,2026-05-07 16:46:50.153
video_20260507_164640_frame_00000971_16182ms.png,2026-05-07 16:46:50.170
video_20260507_164640_frame_00000972_16198ms.png,2026-05-07 16:46:50.186
video_20260507_164640_frame_00000973_16215ms.png,2026-05-07 16:46:50.203
video_20260507_164640_frame_00000974_16232ms.png,2026-05-07 16:46:50.220
video_20260507_164640_frame_00000975_16248ms.png,2026-05-07 16:46:50.236
video_20260507_164640_frame_00000976_16265ms.png,2026-05-07 16:46:50.253
video_20260507_164640_frame_00000977_16282ms.png,2026-05-07 16:46:50.270
video_20260507_164640_frame_00000978_16298ms.png,2026-05-07 16:46:50.286
video_20260507_164640_frame_00000979_16315ms.png,2026-05-07 16:46:50.303
video_20260507_164640_frame_00000980_16332ms.png,2026-05-07 16:46:50.320
video_20260507_164640_frame_00000981_16348ms.png,2026-05-07 16:46:50.336
video_20260507_164640_frame_00000982_16365ms.png,2026-05-07 16:46:50.353
video_20260507_164640_frame_00000983_16382ms.png,2026-05-07 16:46:50.370
video_20260507_164640_frame_00000984_16398ms.png,2026-05-07 16:46:50.386
video_20260507_164640_frame_00000985_16415ms.png,2026-05-07 16:46:50.403
video_20260507_164640_frame_00000986_16432ms.png,2026-05-07 16:46:50.420
video_20260507_164640_frame_00000987_16448ms.png,2026-05-07 16:46:50.436
video_20260507_164640_frame_00000988_16465ms.png,2026-05-07 16:46:50.453
video_20260507_164640_frame_00000989_16482ms.png,2026-05-07 16:46:50.470
video_20260507_164640_frame_00000990_16498ms.png,2026-05-07 16:46:50.486
video_20260507_164640_frame_00000991_16515ms.png,2026-05-07 16:46:50.503
video_20260507_164640_frame_00000992_16532ms.png,2026-05-07 16:46:50.520
video_20260507_164640_frame_00000993_16548ms.png,2026-05-07 16:46:50.536
video_20260507_164640_frame_00000994_16565ms.png,2026-05-07 16:46:50.553
video_20260507_164640_frame_00000995_16582ms.png,2026-05-07 16:46:50.570
video_20260507_164640_frame_00000996_16598ms.png,2026-05-07 16:46:50.586
video_20260507_164640_frame_00000997_16615ms.png,2026-05-07 16:46:50.603
video_20260507_164640_frame_00000998_16632ms.png,2026-05-07 16:46:50.620
video_20260507_164640_frame_00000999_16648ms.png,2026-05-07 16:46:50.636
video_20260507_164640_frame_00001000_16665ms.png,2026-05-07 16:46:50.653
video_20260507_164640_frame_00001001_16682ms.png,2026-05-07 16:46:50.670
video_20260507_164640_frame_00001002_16698ms.png,2026-05-07 16:46:50.686
video_20260507_164640_frame_00001003_16715ms.png,2026-05-07 16:46:50.703
video_20260507_164640_frame_00001004_16732ms.png,2026-05-07 16:46:50.720
video_20260507_164640_frame_00001005_16748ms.png,2026-05-07 16:46:50.736
video_20260507_164640_frame_00001006_16765ms.png,2026-05-07 16:46:50.753
video_20260507_164640_frame_00001007_16782ms.png,2026-05-07 16:46:50.770
video_20260507_164640_frame_00001008_16798ms.png,2026-05-07 16:46:50.786
video_20260507_164640_frame_00001009_16815ms.png,2026-05-07 16:46:50.803
video_20260507_164640_frame_00001010_16832ms.png,2026-05-07 16:46:50.820
video_20260507_164640_frame_00001011_16848ms.png,2026-05-07 16:46:50.836
video_20260507_164640_frame_00001012_16865ms.png,2026-05-07 16:46:50.853
video_20260507_164640_frame_00001013_16882ms.png,2026-05-07 16:46:50.870
video_20260507_164640_frame_00001014_16898ms.png,2026-05-07 16:46:50.886
video_20260507_164640_frame_00001015_16915ms.png,2026-05-07 16:46:50.903
video_20260507_164640_frame_00001016_16932ms.png,2026-05-07 16:46:50.920
video_20260507_164640_frame_00001017_16948ms.png,2026-05-07 16:46:50.936
video_20260507_164640_frame_00001018_16965ms.png,2026-05-07 16:46:50.953
video_20260507_164640_frame_00001019_16982ms.png,2026-05-07 16:46:50.970
video_20260507_164640_frame_00001020_16998ms.png,2026-05-07 16:46:50.986
video_20260507_164640_frame_00001021_17015ms.png,2026-05-07 16:46:51.003
video_20260507_164640_frame_00001022_17032ms.png,2026-05-07 16:46:51.020
video_20260507_164640_frame_00001023_17048ms.png,2026-05-07 16:46:51.036
video_20260507_164640_frame_00001024_17065ms.png,2026-05-07 16:46:51.053
video_20260507_164640_frame_00001025_17082ms.png,2026-05-07 16:46:51.070
video_20260507_164640_frame_00001026_17098ms.png,2026-05-07 16:46:51.086
video_20260507_164640_frame_00001027_17115ms.png,2026-05-07 16:46:51.103
video_20260507_164640_frame_00001028_17132ms.png,2026-05-07 16:46:51.120
video_20260507_164640_frame_00001029_17148ms.png,2026-05-07 16:46:51.136
video_20260507_164640_frame_00001030_17165ms.png,2026-05-07 16:46:51.153
video_20260507_164640_frame_00001031_17182ms.png,2026-05-07 16:46:51.170
video_20260507_164640_frame_00001032_17198ms.png,2026-05-07 16:46:51.186
video_20260507_164640_frame_00001033_17215ms.png,2026-05-07 16:46:51.203
video_20260507_164640_frame_00001034_17232ms.png,2026-05-07 16:46:51.220
video_20260507_164640_frame_00001035_17248ms.png,2026-05-07 16:46:51.236
video_20260507_164640_frame_00001036_17265ms.png,2026-05-07 16:46:51.253
video_20260507_164640_frame_00001037_17282ms.png,2026-05-07 16:46:51.270
video_20260507_164640_frame_00001038_17298ms.png,2026-05-07 16:46:51.286
video_20260507_164640_frame_00001039_17315ms.png,2026-05-07 16:46:51.303
video_20260507_164640_frame_00001040_17332ms.png,2026-05-07 16:46:51.320
video_20260507_164640_frame_00001041_17348ms.png,2026-05-07 16:46:51.336
video_20260507_164640_frame_00001042_17365ms.png,2026-05-07 16:46:51.353
